frequency_hz,bridge_voltage_peak_v
55183.3333332781,0
55199.9999999448,0
55216.6666666114,0
55233.3333332781,0
55249.9999999447,0.0355993556943937
55266.6666666114,0
55283.333333278,0
55299.9999999447,0
55316.6666666113,0
55333.333333278,0
55349.9999999446,0.00831885567993269
55366.6666666113,0
55383.3333332779,0
55399.9999999446,0
55416.6666666112,0
55433.3333332779,0
55449.9999999445,0.0272042866140057
55466.6666666112,0
55483.3333332778,0
55499.9999999445,0
55516.6666666111,0
55533.3333332778,0
55549.9999999444,0.0119714876834582
55566.6666666111,0
55583.3333332777,0
55599.9999999444,0
55616.666666611,0
55633.3333332777,0
55649.9999999443,0.0135926746182553
55666.666666611,0
55683.3333332776,0
55699.9999999443,0
55716.6666666109,0
55733.3333332776,0
55749.9999999442,0.00941469174351114
55766.6666666109,0
55783.3333332775,0
55799.9999999442,0
55816.6666666108,0
55833.3333332775,0
55849.9999999441,0.0363198152508443
55866.6666666108,0
55883.3333332774,0
55899.9999999441,0
55916.6666666107,0
55933.3333332774,0
55949.999999944,0.016396641818178
55966.6666666107,0
55983.3333332773,0
55999.999999944,0
56016.6666666106,0
56033.3333332773,0
56049.9999999439,0.0411353894176976
56066.6666666106,0
56083.3333332772,0
56099.9999999439,0
56116.6666666105,0
56133.3333332772,0
56149.9999999438,0.0250073982520858
56166.6666666105,0
56183.3333332771,0
56199.9999999438,0
56216.6666666104,0
56233.3333332771,0
56249.9999999437,0.0663126903334032
56266.6666666104,0
56283.333333277,0
56299.9999999437,0
56316.6666666103,0
56333.333333277,0
56349.9999999436,0.0301190370028326
56366.6666666103,0
56383.3333332769,0
56399.9999999436,0
56416.6666666102,0
56433.3333332769,0
56449.9999999435,0.00556204168143563
56466.6666666102,0
56483.3333332768,0
56499.9999999435,0
56516.6666666101,0
56533.3333332768,0
56549.9999999434,0.0453356923575267
56566.6666666101,0
56583.3333332767,0
56599.9999999434,0
56616.66666661,0
56633.3333332767,0
56649.9999999433,0.0743281961262703
56666.66666661,0
56683.3333332766,0
56699.9999999433,0
56716.6666666099,0
56733.3333332766,0
56749.9999999432,0.0298782933784904
56766.6666666099,0
56783.3333332765,0
56799.9999999432,0
56816.6666666098,0
56833.3333332765,0
56849.9999999431,0.0430322261774107
56866.6666666098,0
56883.3333332764,0
56899.9999999431,0
56916.6666666097,0
56933.3333332764,0
56949.999999943,0.0149937551848012
56966.6666666097,0
56983.3333332763,0
56999.999999943,0
57016.6666666096,0
57033.3333332763,0
57049.9999999429,0.0435916140706894
57066.6666666096,0
57083.3333332762,0
57099.9999999429,0
57116.6666666095,0
57133.3333332762,0
57149.9999999428,0.00137403507443934
57166.6666666095,0
57183.3333332761,0
57199.9999999428,0
57216.6666666094,0
57233.3333332761,0
57249.9999999427,0.0239774537301641
57266.6666666094,0
57283.333333276,0
57299.9999999427,0
57316.6666666093,0
57333.333333276,0
57349.9999999426,0.00547286121028598
57366.6666666093,0
57383.3333332759,0
57399.9999999426,0
57416.6666666092,0
57433.3333332759,0
57449.9999999425,0.0281607925517883
57466.6666666092,0
57483.3333332758,0
57499.9999999425,0
57516.6666666091,0
57533.3333332758,0
57549.9999999424,0.000271617090336515
57566.6666666091,0
57583.3333332757,0
57599.9999999424,0
57616.666666609,0
57633.3333332757,0
57649.9999999423,0.00812738386785433
57666.666666609,0
57683.3333332756,0
57699.9999999423,0
57716.6666666089,0
57733.3333332756,0
57749.9999999422,0.0229475093433949
57766.6666666089,0
57783.3333332755,0
57799.9999999422,0
57816.6666666088,0
57833.3333332755,0
57849.9999999421,0.0349654683194726
57866.6666666088,0
57883.3333332754,0
57899.9999999421,0
57916.6666666087,0
57933.3333332754,0
57949.999999942,0.053856126278708
57966.6666666087,0
57983.3333332753,0
57999.999999942,0
58016.6666666086,0
58033.3333332753,0
58049.9999999419,0.00141194318051221
58066.6666666086,0
58083.3333332752,0
58099.9999999419,0
58116.6666666085,0
58133.3333332752,0
58149.9999999418,0.00622542228376301
58166.6666666085,0
58183.3333332751,0
58199.9999999418,0
58216.6666666084,0
58233.3333332751,0
58249.9999999417,0.00264339659688315
58266.6666666084,0
58283.333333275,0
58299.9999999417,0
58316.6666666083,0
58333.333333275,0
58349.9999999416,0.00617014608524455
58366.6666666083,0
58383.3333332749,0
58399.9999999416,0
58416.6666666082,0
58433.3333332749,0
58449.9999999415,0.0203093940390593
58466.6666666082,0
58483.3333332748,0
58499.9999999415,0
58516.6666666081,0
58533.3333332748,0
58549.9999999414,0.00867518683461549
58566.6666666081,0
58583.3333332747,0
58599.9999999414,0
58616.666666608,0
58633.3333332747,0
58649.9999999413,0.0254238701402486
58666.666666608,0
58683.3333332746,0
58699.9999999413,0
58716.6666666079,0
58733.3333332746,0
58749.9999999412,0.0302324986360329
58766.6666666079,0
58783.3333332745,0
58799.9999999412,0
58816.6666666078,0
58833.3333332745,0
58849.9999999411,0.0256707132219017
58866.6666666078,0
58883.3333332744,0
58899.9999999411,0
58916.6666666077,0
58933.3333332744,0
58949.999999941,0.0042265056875741
58966.6666666077,0
58983.3333332743,0
58999.999999941,0
59016.6666666076,0
59033.3333332743,0
59049.9999999409,0.0611238941503752
59066.6666666076,0
59083.3333332742,0
59099.9999999409,0
59116.6666666075,0
59133.3333332742,0
59149.9999999408,0.00532956487730296
59166.6666666075,0
59183.3333332741,0
59199.9999999408,0
59216.6666666074,0
59233.3333332741,0
59249.9999999407,0.00142429988080502
59266.6666666074,0
59283.333333274,0
59299.9999999407,0
59316.6666666073,0
59333.333333274,0
59349.9999999406,0.000176870049944909
59366.6666666073,0
59383.3333332739,0
59399.9999999406,0
59416.6666666072,0
59433.3333332739,0
59449.9999999405,0.0226819206941463
59466.6666666072,0
59483.3333332738,0
59499.9999999405,0
59516.6666666071,0
59533.3333332738,0
59549.9999999404,0.016670357326639
59566.6666666071,0
59583.3333332737,0
59599.9999999404,0
59616.666666607,0
59633.3333332737,0
59649.9999999403,0.00966261120073937
59666.666666607,0
59683.3333332736,0
59699.9999999403,0
59716.6666666069,0
59733.3333332736,0
59749.9999999402,0.0442868472890215
59766.6666666069,0
59783.3333332735,0
59799.9999999402,0
59816.6666666068,0
59833.3333332735,0
59849.9999999401,0.0719799813687428
59866.6666666068,0
59883.3333332734,0
59899.9999999401,0
59916.6666666067,0
59933.3333332734,0
59949.99999994,0.00138789532413066
59966.6666666067,0
59983.3333332733,0
59999.99999994,0
60016.6666666066,0
60033.3333332733,0
60049.9999999399,0.0492014208514422
60066.6666666066,0
60083.3333332732,0
60099.9999999399,0
60116.6666666065,0
60133.3333332732,0
60149.9999999398,0.0526015388185931
60166.6666666065,0
60183.3333332731,0
60199.9999999398,0
60216.6666666064,0
60233.3333332731,0
60249.9999999397,0.0449348993587031
60266.6666666064,0
60283.333333273,0
60299.9999999397,0
60316.6666666063,0
60333.333333273,0
60349.9999999396,0.00376076387125984
60366.6666666063,0
60383.3333332729,0
60399.9999999396,0
60416.6666666062,0
60433.3333332729,0
60449.9999999395,0.0218633622873328
60466.6666666062,0
60483.3333332728,0
60499.9999999395,0
60516.6666666061,0
60533.3333332728,0
60549.9999999394,0.0278361977811283
60566.6666666061,0
60583.3333332727,0
60599.9999999394,0
60616.666666606,0
60633.3333332727,0
60649.9999999393,0.00257211769965974
60666.666666606,0
60683.3333332726,0
60699.9999999393,0
60716.6666666059,0
60733.3333332726,0
60749.9999999392,0.00362405732859239
60766.6666666059,0
60783.3333332725,0
60799.9999999392,0
60816.6666666058,0
60833.3333332725,0
60849.9999999391,0.013037401846207
60866.6666666058,0
60883.3333332724,0
60899.9999999391,0
60916.6666666057,0
60933.3333332724,0
60949.999999939,0.0108778485247402
60966.6666666057,0
60983.3333332723,0
60999.999999939,0
61016.6666666056,0
61033.3333332723,0
61049.9999999389,0.0445975748213018
61066.6666666056,0
61083.3333332722,0
61099.9999999389,0
61116.6666666055,0
61133.3333332722,0
61149.9999999388,0.0497317440923145
61166.6666666055,0
61183.3333332721,0
61199.9999999388,0
61216.6666666054,0
61233.3333332721,0
61249.9999999387,0.0271841755158916
61266.6666666054,0
61283.333333272,0
61299.9999999387,0
61316.6666666053,0
61333.333333272,0
61349.9999999386,0.0211188784707657
61366.6666666053,0
61383.3333332719,0
61399.9999999386,0
61416.6666666052,0
61433.3333332719,0
61449.9999999385,0.0207898954217694
61466.6666666052,0
61483.3333332718,0
61499.9999999385,0
61516.6666666051,0
61533.3333332718,0
61549.9999999384,0.0128216198020524
61566.6666666051,0
61583.3333332717,0
61599.9999999384,0
61616.666666605,0
61633.3333332717,0
61649.9999999383,0.0107842119214069
61666.666666605,0
61683.3333332716,0
61699.9999999383,0
61716.6666666049,0
61733.3333332716,0
61749.9999999382,0.00907652536074197
61766.6666666049,0
61783.3333332715,0
61799.9999999382,0
61816.6666666048,0
61833.3333332715,0
61849.9999999381,0.0127913688779285
61866.6666666048,0
61883.3333332714,0
61899.9999999381,0
61916.6666666047,0
61933.3333332714,0
61949.999999938,0.0523181726026053
61966.6666666047,0
61983.3333332713,0
61999.999999938,0
62016.6666666046,0
62033.3333332713,0
62049.9999999379,0.00452276092870752
62066.6666666046,0
62083.3333332712,0
62099.9999999379,0
62116.6666666045,0
62133.3333332712,0
62149.9999999378,0.0111283147605552
62166.6666666045,0
62183.3333332711,0
62199.9999999378,0
62216.6666666044,0
62233.3333332711,0
62249.9999999377,0.0289546533468566
62266.6666666044,0
62283.333333271,0
62299.9999999377,0
62316.6666666043,0
62333.333333271,0
62349.9999999376,0.0198754561822875
62366.6666666043,0
62383.3333332709,0
62399.9999999376,0
62416.6666666042,0
62433.3333332709,0
62449.9999999375,0.00500871057152474
62466.6666666042,0
62483.3333332708,0
62499.9999999375,0
62516.6666666041,0
62533.3333332708,0
62549.9999999374,0.0324344364977005
62566.6666666041,0
62583.3333332707,0
62599.9999999374,0
62616.666666604,0
62633.3333332707,0
62649.9999999373,0.00357035793207184
62666.666666604,0
62683.3333332706,0
62699.9999999373,0
62716.6666666039,0
62733.3333332706,0
62749.9999999372,0.0339244996015781
62766.6666666039,0
62783.3333332705,0
62799.9999999372,0
62816.6666666038,0
62833.3333332705,0
62849.9999999371,0.0178086334756637
62866.6666666038,0
62883.3333332704,0
62899.9999999371,0
62916.6666666037,0
62933.3333332704,0
62949.999999937,0.00691268850794311
62966.6666666037,0
62983.3333332703,0
62999.999999937,0
63016.6666666036,0
63033.3333332703,0
63049.9999999369,0.0628097663620458
63066.6666666036,0
63083.3333332702,0
63099.9999999369,0
63116.6666666035,0
63133.3333332702,0
63149.9999999368,0.0172716563002306
63166.6666666035,0
63183.3333332701,0
63199.9999999368,0
63216.6666666034,0
63233.3333332701,0
63249.9999999367,0.0421508573398196
63266.6666666034,0
63283.33333327,0
63299.9999999367,0
63316.6666666033,0
63333.33333327,0
63349.9999999366,0.0619229801106235
63366.6666666033,0
63383.3333332699,0
63399.9999999366,0
63416.6666666032,0
63433.3333332699,0
63449.9999999365,0.0482910772815994
63466.6666666032,0
63483.3333332698,0
63499.9999999365,0
63516.6666666031,0
63533.3333332698,0
63549.9999999364,0.00446328131995633
63566.6666666031,0
63583.3333332697,0
63599.9999999364,0
63616.666666603,0
63633.3333332697,0
63649.9999999363,0.033235109386484
63666.666666603,0
63683.3333332696,0
63699.9999999363,0
63716.6666666029,0
63733.3333332696,0
63749.9999999362,0.0581676281055577
63766.6666666029,0
63783.3333332695,0
63799.9999999362,0
63816.6666666028,0
63833.3333332695,0
63849.9999999361,0.0148582129058647
63866.6666666028,0
63883.3333332694,0
63899.9999999361,0
63916.6666666027,0
63933.3333332694,0
63949.999999936,0.00307134870970559
63966.6666666027,0
63983.3333332693,0
63999.999999936,0
64016.6666666026,0
64033.3333332693,0
64049.9999999359,0.0426647059452879
64066.6666666026,0
64083.3333332692,0
64099.9999999359,0
64116.6666666025,0
64133.3333332692,0
64149.9999999358,0.0066633107487934
64166.6666666025,0
64183.3333332691,0
64199.9999999358,0
64216.6666666024,0
64233.3333332691,0
64249.9999999357,0.00653167294902536
64266.6666666024,0
64283.333333269,0
64299.9999999357,0
64316.6666666023,0
64333.333333269,0
64349.9999999356,0.0439968860750233
64366.6666666023,0
64383.3333332689,0
64399.9999999356,0
64416.6666666022,0
64433.3333332689,0
64449.9999999355,0.00381241186553332
64466.6666666022,0
64483.3333332688,0
64499.9999999355,0
64516.6666666021,0
64533.3333332688,0
64549.9999999354,0.0457760123194182
64566.6666666021,0
64583.3333332687,0
64599.9999999354,0
64616.666666602,0
64633.3333332687,0
64649.9999999353,0.0146696719252402
64666.666666602,0
64683.3333332686,0
64699.9999999353,0
64716.6666666019,0
64733.3333332686,0
64749.9999999352,0.0452814482483579
64766.6666666019,0
64783.3333332685,0
64799.9999999352,0
64816.6666666018,0
64833.3333332685,0
64849.9999999351,0.017921856312122
64866.6666666018,0
64883.3333332684,0
64899.9999999351,0
64916.6666666017,0
64933.3333332684,0
64949.999999935,0.0382768789127656
64966.6666666017,0
64983.3333332683,0
64999.999999935,0
65016.6666666016,0
65033.3333332683,0
65049.9999999349,0.0300416192993886
65066.6666666016,0
65083.3333332682,0
65099.9999999349,0
65116.6666666015,0
65133.3333332682,0
65149.9999999348,0.00888658786676516
65166.6666666015,0
65183.3333332681,0
65199.9999999348,0
65216.6666666014,0
65233.3333332681,0
65249.9999999347,0.0152841717407228
65266.6666666014,0
65283.333333268,0
65299.9999999347,0
65316.6666666013,0
65333.333333268,0
65349.9999999346,0.0184041193644007
65366.6666666013,0
65383.3333332679,0
65399.9999999346,0
65416.6666666012,0
65433.3333332679,0
65449.9999999345,0.0130484334121005
65466.6666666012,0
65483.3333332678,0
65499.9999999345,0
65516.6666666011,0
65533.3333332678,0
65549.9999999344,0.00248523536164538
65566.6666666011,0
65583.3333332677,0
65599.9999999344,0
65616.666666601,0
65633.3333332677,0
65649.9999999343,0.0164006435286764
65666.666666601,0
65683.3333332676,0
65699.9999999343,0
65716.6666666009,0
65733.3333332676,0
65749.9999999342,0.0253176343442198
65766.6666666009,0
65783.3333332675,0
65799.9999999342,0
65816.6666666008,0
65833.3333332675,0
65849.9999999341,0.0134905353688076
65866.6666666008,0
65883.3333332674,0
65899.9999999341,0
65916.6666666007,0
65933.3333332674,0
65949.9999999341,0.0144917031778172
65966.6666666007,0
65983.3333332673,0
65999.999999934,0
66016.6666666006,0
66033.3333332673,0
66049.9999999339,0.0176060256947451
66066.6666666006,0
66083.3333332672,0
66099.9999999339,0
66116.6666666005,0
66133.3333332672,0
66149.9999999338,0.0299427473759366
66166.6666666005,0
66183.3333332671,0
66199.9999999338,0
66216.6666666004,0
66233.3333332671,0
66249.9999999337,0.0390351906618804
66266.6666666004,0
66283.333333267,0
66299.9999999337,0
66316.6666666003,0
66333.333333267,0
66349.9999999336,0.0364251180352831
66366.6666666003,0
66383.3333332669,0
66399.9999999336,0
66416.6666666002,0
66433.3333332669,0
66449.9999999335,0.0485391895297809
66466.6666666002,0
66483.3333332668,0
66499.9999999335,0
66516.6666666001,0
66533.3333332668,0
66549.9999999334,0.0517473728934171
66566.6666666001,0
66583.3333332667,0
66599.9999999334,0
66616.6666666,0
66633.3333332667,0
66649.9999999333,0.0356213626161481
66666.6666666,0
66683.3333332666,0
66699.9999999333,0
66716.6666665999,0
66733.3333332666,0
66749.9999999332,0.00665694044727441
66766.6666665999,0
66783.3333332665,0
66799.9999999332,0
66816.6666665998,0
66833.3333332665,0
66849.9999999331,0.0653151516697549
66866.6666665998,0
66883.3333332664,0
66899.9999999331,0
66916.6666665997,0
66933.3333332664,0
66949.999999933,0.118167929624005
66966.6666665997,0
66983.3333332663,0
66999.999999933,0
67016.6666665996,0
67033.3333332663,0
67049.9999999329,0.00468933294694704
67066.6666665996,0
67083.3333332662,0
67099.9999999329,0
67116.6666665995,0
67133.3333332662,0
67149.9999999328,0.0276351264364932
67166.6666665995,0
67183.3333332661,0
67199.9999999328,0
67216.6666665994,0
67233.3333332661,0
67249.9999999327,0.0117799199891257
67266.6666665994,0
67283.333333266,0
67299.9999999327,0
67316.6666665993,0
67333.333333266,0
67349.9999999326,0.0400570995822263
67366.6666665993,0
67383.3333332659,0
67399.9999999326,0
67416.6666665992,0
67433.3333332659,0
67449.9999999325,0.00391447295221725
67466.6666665992,0
67483.3333332659,0
67499.9999999325,0
67516.6666665991,0
67533.3333332658,0
67549.9999999324,0.000743277242312065
67566.6666665991,0
67583.3333332657,0
67599.9999999324,0
67616.666666599,0
67633.3333332657,0
67649.9999999323,0.00335587328149871
67666.666666599,0
67683.3333332656,0
67699.9999999323,0
67716.6666665989,0
67733.3333332656,0
67749.9999999322,0.0111726427660128
67766.6666665989,0
67783.3333332655,0
67799.9999999322,0
67816.6666665988,0
67833.3333332655,0
67849.9999999321,0.00942278927055016
67866.6666665988,0
67883.3333332654,0
67899.9999999321,0
67916.6666665987,0
67933.3333332654,0
67949.999999932,0.00422077645635572
67966.6666665987,0
67983.3333332653,0
67999.999999932,0
68016.6666665986,0
68033.3333332653,0
68049.9999999319,0.0226984538502138
68066.6666665986,0
68083.3333332652,0
68099.9999999319,0
68116.6666665985,0
68133.3333332652,0
68149.9999999318,0.0186598854965123
68166.6666665985,0
68183.3333332651,0
68199.9999999318,0
68216.6666665984,0
68233.3333332651,0
68249.9999999317,0.0448298174053204
68266.6666665984,0
68283.333333265,0
68299.9999999317,0
68316.6666665984,0
68333.333333265,0
68349.9999999316,0.00198499050630707
68366.6666665983,0
68383.3333332649,0
68399.9999999316,0
68416.6666665982,0
68433.3333332649,0
68449.9999999315,0.0345644768325365
68466.6666665982,0
68483.3333332648,0
68499.9999999315,0
68516.6666665981,0
68533.3333332648,0
68549.9999999314,0.0318211808204676
68566.6666665981,0
68583.3333332647,0
68599.9999999314,0
68616.666666598,0
68633.3333332647,0
68649.9999999313,0.0215937621851797
68666.666666598,0
68683.3333332646,0
68699.9999999313,0
68716.6666665979,0
68733.3333332646,0
68749.9999999312,0.00382983175144848
68766.6666665979,0
68783.3333332645,0
68799.9999999312,0
68816.6666665978,0
68833.3333332645,0
68849.9999999311,0.00929400992874616
68866.6666665978,0
68883.3333332644,0
68899.9999999311,0
68916.6666665977,0
68933.3333332644,0
68949.999999931,0.0349962693065234
68966.6666665977,0
68983.3333332643,0
68999.999999931,0
69016.6666665976,0
69033.3333332643,0
69049.9999999309,0.042557716998212
69066.6666665976,0
69083.3333332642,0
69099.9999999309,0
69116.6666665975,0
69133.3333332642,0
69149.9999999308,0.0151270194738317
69166.6666665975,0
69183.3333332641,0
69199.9999999308,0
69216.6666665974,0
69233.3333332641,0
69249.9999999307,0.0219367976281822
69266.6666665974,0
69283.333333264,0
69299.9999999307,0
69316.6666665973,0
69333.333333264,0
69349.9999999306,0.0603604264905518
69366.6666665973,0
69383.3333332639,0
69399.9999999306,0
69416.6666665972,0
69433.3333332639,0
69449.9999999305,0.0572899712675542
69466.6666665972,0
69483.3333332638,0
69499.9999999305,0
69516.6666665971,0
69533.3333332638,0
69549.9999999304,0.0767247473647295
69566.6666665971,0
69583.3333332637,0
69599.9999999304,0
69616.666666597,0
69633.3333332637,0
69649.9999999303,0.0203221991972338
69666.666666597,0
69683.3333332636,0
69699.9999999303,0
69716.6666665969,0
69733.3333332636,0
69749.9999999302,0.0147519645916251
69766.6666665969,0
69783.3333332635,0
69799.9999999302,0
69816.6666665968,0
69833.3333332635,0
69849.9999999301,0.045671484299759
69866.6666665968,0
69883.3333332635,0
69899.9999999301,0
69916.6666665967,0
69933.3333332634,0
69949.99999993,0.0936642863930438
69966.6666665967,0
69983.3333332633,0
69999.99999993,0
70016.6666665966,0
70033.3333332633,0
70049.9999999299,0.0673949009605853
70066.6666665966,0
70083.3333332632,0
70099.9999999299,0
70116.6666665965,0
70133.3333332632,0
70149.9999999298,0.0962858753065432
70166.6666665965,0
70183.3333332631,0
70199.9999999298,0
70216.6666665964,0
70233.3333332631,0
70249.9999999297,0.00796595460161183
70266.6666665964,0
70283.333333263,0
70299.9999999297,0
70316.6666665963,0
70333.333333263,0
70349.9999999296,0.0165969118559594
70366.6666665963,0
70383.3333332629,0
70399.9999999296,0
70416.6666665962,0
70433.3333332629,0
70449.9999999295,0.0246547346125662
70466.6666665962,0
70483.3333332628,0
70499.9999999295,0
70516.6666665961,0
70533.3333332628,0
70549.9999999294,0.0316059516107413
70566.6666665961,0
70583.3333332627,0
70599.9999999294,0
70616.666666596,0
70633.3333332627,0
70649.9999999293,0.0205726309746211
70666.666666596,0
70683.3333332626,0
70699.9999999293,0
70716.6666665959,0
70733.3333332626,0
70749.9999999292,0.0251045829342835
70766.6666665959,0
70783.3333332625,0
70799.9999999292,0
70816.6666665958,0
70833.3333332625,0
70849.9999999291,0.0343306992053726
70866.6666665958,0
70883.3333332624,0
70899.9999999291,0
70916.6666665957,0
70933.3333332624,0
70949.999999929,0.0374781516066715
70966.6666665957,0
70983.3333332623,0
70999.999999929,0
71016.6666665956,0
71033.3333332623,0
71049.9999999289,0.0298362968173867
71066.6666665956,0
71083.3333332622,0
71099.9999999289,0
71116.6666665955,0
71133.3333332622,0
71149.9999999288,0.024479772079701
71166.6666665955,0
71183.3333332621,0
71199.9999999288,0
71216.6666665954,0
71233.3333332621,0
71249.9999999287,0.0309143853674094
71266.6666665954,0
71283.333333262,0
71299.9999999287,0
71316.6666665953,0
71333.333333262,0
71349.9999999286,0.00662302540798232
71366.6666665953,0
71383.3333332619,0
71399.9999999286,0
71416.6666665953,0
71433.3333332619,0
71449.9999999285,0.0575029570459457
71466.6666665952,0
71483.3333332618,0
71499.9999999285,0
71516.6666665951,0
71533.3333332618,0
71549.9999999284,0.0172954440591318
71566.6666665951,0
71583.3333332617,0
71599.9999999284,0
71616.666666595,0
71633.3333332617,0
71649.9999999283,0.0571077394400436
71666.666666595,0
71683.3333332616,0
71699.9999999283,0
71716.6666665949,0
71733.3333332616,0
71749.9999999282,0.0685003808032647
71766.6666665949,0
71783.3333332615,0
71799.9999999282,0
71816.6666665948,0
71833.3333332615,0
71849.9999999281,0.0541561792447691
71866.6666665948,0
71883.3333332614,0
71899.9999999281,0
71916.6666665947,0
71933.3333332614,0
71949.999999928,0.0704238830753954
71966.6666665947,0
71983.3333332613,0
71999.999999928,0
72016.6666665947,0
72033.3333332613,0
72049.9999999279,0.0503859068159508
72066.6666665946,0
72083.3333332612,0
72099.9999999279,0
72116.6666665945,0
72133.3333332612,0
72149.9999999278,0.0259946723813357
72166.6666665945,0
72183.3333332611,0
72199.9999999278,0
72216.6666665944,0
72233.3333332611,0
72249.9999999277,0.0201346517986949
72266.6666665944,0
72283.333333261,0
72299.9999999277,0
72316.6666665943,0
72333.333333261,0
72349.9999999276,0.0560486784197781
72366.6666665943,0
72383.3333332609,0
72399.9999999276,0
72416.6666665942,0
72433.3333332609,0
72449.9999999275,0.0290893738650565
72466.6666665942,0
72483.3333332608,0
72499.9999999275,0
72516.6666665941,0
72533.3333332608,0
72549.9999999274,0.00115075351889228
72566.6666665941,0
72583.3333332607,0
72599.9999999274,0
72616.666666594,0
72633.3333332607,0
72649.9999999273,0.0796107097454845
72666.666666594,0
72683.3333332606,0
72699.9999999273,0
72716.6666665939,0
72733.3333332606,0
72749.9999999272,0.012587270115817
72766.6666665939,0
72783.3333332605,0
72799.9999999272,0
72816.6666665938,0
72833.3333332605,0
72849.9999999271,0.0336513873804221
72866.6666665938,0
72883.3333332604,0
72899.9999999271,0
72916.6666665937,0
72933.3333332604,0
72949.999999927,0.0291032422469454
72966.6666665937,0
72983.3333332604,0
72999.999999927,0
73016.6666665937,0
73033.3333332603,0
73049.9999999269,0.0738177342003899
73066.6666665936,0
73083.3333332602,0
73099.9999999269,0
73116.6666665935,0
73133.3333332602,0
73149.9999999268,0.0970152582173793
73166.6666665935,0
73183.3333332601,0
73199.9999999268,0
73216.6666665934,0
73233.3333332601,0
73249.9999999267,0.0455513034835484
73266.6666665934,0
73283.33333326,0
73299.9999999267,0
73316.6666665933,0
73333.33333326,0
73349.9999999266,0.146397481647537
73366.6666665933,0
73383.3333332599,0
73399.9999999266,0
73416.6666665932,0
73433.3333332599,0
73449.9999999265,0.0817111172756998
73466.6666665932,0
73483.3333332598,0
73499.9999999265,0
73516.6666665931,0
73533.3333332598,0
73549.9999999264,0.026615036909068
73566.6666665931,0
73583.3333332597,0
73599.9999999264,0
73616.666666593,0
73633.3333332597,0
73649.9999999263,0.00961547622706897
73666.666666593,0
73683.3333332597,0
73699.9999999263,0
73716.666666593,0
73733.3333332596,0
73749.9999999262,0.0744568157784466
73766.6666665929,0
73783.3333332595,0
73799.9999999262,0
73816.6666665928,0
73833.3333332595,0
73849.9999999261,0.0200845228269082
73866.6666665928,0
73883.3333332594,0
73899.9999999261,0
73916.6666665927,0
73933.3333332594,0
73949.999999926,0.0271261173907739
73966.6666665927,0
73983.3333332593,0
73999.999999926,0
74016.6666665926,0
74033.3333332593,0
74049.9999999259,0.0985938895266275
74066.6666665926,0
74083.3333332592,0
74099.9999999259,0
74116.6666665925,0
74133.3333332592,0
74149.9999999258,0.0317079313998203
74166.6666665925,0
74183.3333332591,0
74199.9999999258,0
74216.6666665924,0
74233.3333332591,0
74249.9999999257,0.0928412878110054
74266.6666665924,0
74283.333333259,0
74299.9999999257,0
74316.6666665923,0
74333.333333259,0
74349.9999999256,0.0933319316412395
74366.6666665923,0
74383.333333259,0
74399.9999999256,0
74416.6666665923,0
74433.3333332589,0
74449.9999999255,0.0791190945073866
74466.6666665922,0
74483.3333332588,0
74499.9999999255,0
74516.6666665921,0
74533.3333332588,0
74549.9999999254,0.074234867331773
74566.6666665921,0
74583.3333332587,0
74599.9999999254,0
74616.666666592,0
74633.3333332587,0
74649.9999999253,0.0423358419713584
74666.666666592,0
74683.3333332586,0
74699.9999999253,0
74716.6666665919,0
74733.3333332586,0
74749.9999999252,0.0815699306864369
74766.6666665919,0
74783.3333332585,0
74799.9999999252,0
74816.6666665918,0
74833.3333332585,0
74849.9999999251,0.0648989111486775
74866.6666665918,0
74883.3333332584,0
74899.9999999251,0
74916.6666665917,0
74933.3333332584,0
74949.999999925,0.0437019308750385
74966.6666665917,0
74983.3333332583,0
74999.999999925,0
75016.6666665916,0
75033.3333332583,0
75049.9999999249,0.0768656114044972
75066.6666665916,0
75083.3333332582,0
75099.9999999249,0
75116.6666665915,0
75133.3333332582,0
75149.9999999248,0.00614963418526272
75166.6666665915,0
75183.3333332581,0
75199.9999999248,0
75216.6666665914,0
75233.3333332581,0
75249.9999999247,0.139151410544537
75266.6666665914,0
75283.333333258,0
75299.9999999247,0
75316.6666665913,0
75333.333333258,0
75349.9999999247,0.0391699468048995
75366.6666665913,0
75383.3333332579,0
75399.9999999246,0
75416.6666665912,0
75433.3333332579,0
75449.9999999245,0.0641985591323587
75466.6666665912,0
75483.3333332578,0
75499.9999999245,0
75516.6666665911,0
75533.3333332578,0
75549.9999999244,0.0146514279190352
75566.6666665911,0
75583.3333332577,0
75599.9999999244,0
75616.666666591,0
75633.3333332577,0
75649.9999999243,0.0637304589780201
75666.666666591,0
75683.3333332576,0
75699.9999999243,0
75716.6666665909,0
75733.3333332576,0
75749.9999999242,0.0524256036796565
75766.6666665909,0
75783.3333332575,0
75799.9999999242,0
75816.6666665908,0
75833.3333332575,0
75849.9999999241,0.0108993303508046
75866.6666665908,0
75883.3333332574,0
75899.9999999241,0
75916.6666665907,0
75933.3333332574,0
75949.999999924,0.0559091018746576
75966.6666665907,0
75983.3333332573,0
75999.999999924,0
76016.6666665906,0
76033.3333332573,0
76049.999999924,0.0327152416315972
76066.6666665906,0
76083.3333332573,0
76099.9999999239,0
76116.6666665906,0
76133.3333332572,0
76149.9999999238,0.0081748704766474
76166.6666665905,0
76183.3333332571,0
76199.9999999238,0
76216.6666665904,0
76233.3333332571,0
