frequency_hz,grid_current_gain_db_a_per_v,grid_current_phase_deg,pcc_voltage_gain
34.1629722498616,20.3790603518311,-33.3239047141888,0.711624605736671
34.3273161581885,20.3664463896216,-33.4502645699897,0.710898874766424
34.492450656983,20.3537478609308,-33.576862782238,0.710169659162512
34.6583795494482,20.3409644484539,-33.7036973257988,0.709436966442981
34.8251066570832,20.328095837031,-33.8307661532701,0.708700804495139
34.9926358197704,20.3151417136921,-33.9580671950735,0.707961181577565
35.1609708958645,20.3021017677025,-34.0855983595504,0.707218106322045
35.330115762281,20.2889756906077,-34.2133575330618,0.706471587735443
35.5000743145858,20.2757631762782,-34.3413425800938,0.705721635201499
35.6708504670846,20.2624639209549,-34.4695513433664,0.704968258482561
35.8424481529132,20.2490776232934,-34.5979816439485,0.704211467721246
36.0148713241283,20.2356039844091,-34.7266312813762,0.703451273442021
36.1881239517981,20.2220427079218,-34.8554980337768,0.702687686552718
36.3622100260939,20.2083934999999,-34.9845796579966,0.701920718345971
36.5371335563824,20.1946560694052,-35.1138738897339,0.701150380500569
36.7128985713172,20.1808301275366,-35.2433784436767,0.700376685082741
36.8895091189327,20.1669153884745,-35.3730910136449,0.69959964454736
37.0669692667362,20.1529115690246,-35.5030092727369,0.698819271739056
37.2452831018022,20.1388183887613,-35.6331308734818,0.69803557989326
37.4244547308667,20.1246355700716,-35.7634534479949,0.697248582637161
37.6044882804212,20.1103628381977,-35.8939746081395,0.696458293990572
37.7853878968081,20.0959999212809,-36.0246919456914,0.695664728366725
37.9671577463162,20.0815465504033,-36.1556030325102,0.694867900572963
38.1498020152767,20.0670024596313,-36.2867054207134,0.694067825811355
38.3333249101593,20.052367386057,-36.4179966428559,0.693264519679226
38.5177306576693,20.0376410698408,-36.5494742121147,0.692457998169585
38.7030235048451,20.0228232542526,-36.6811356224767,0.691648277671471
38.8892077191557,20.0079136857132,-36.8129783489325,0.690835374970208
39.0762875885991,19.9929121138357,-36.9449998476737,0.690019307247567
39.2642674218011,19.9778182914656,-37.0771975562957,0.689200092081828
39.4531515481148,19.9626319747214,-37.2095688940039,0.688377747447758
39.6429443177195,19.9473529230347,-37.3421112618253,0.687552291716491
39.8336501017218,19.9319808991896,-37.474822042824,0.686723743655306
40.0252732922558,19.9165156693616,-37.6076986023213,0.685892122427317
40.2178183025843,19.900957003157,-37.7407382881202,0.685057447591062
40.4112895672004,19.8853046736509,-37.8739384307341,0.684219739099995
40.6056915419299,19.869558457425,-38.0072963436197,0.683379017301876
40.8010287040337,19.8537181346054,-38.1408093234147,0.68253530293807
40.9973055523107,19.8377834888996,-38.2744746501792,0.681688617142738
41.194526607202,19.8217543076328,-38.4082895876414,0.680838981441933
41.3926964108944,19.8056303817841,-38.5422513834474,0.679986417752593
41.5918195274254,19.7894115060224,-38.6763572694154,0.679130948381433
41.7919005427882,19.7730974787411,-38.8106044617934,0.678272596023737
41.9929440650373,19.7566881020927,-38.9449901615215,0.677411383762048
42.1949547243946,19.7401831820232,-39.0795115544977,0.676547335064753
42.3979371733562,19.723582528305,-39.2141658118477,0.675680473784569
42.6018960867993,19.7068859545704,-39.3489500901984,0.674810824156926
42.80683616209,19.6900932783439,-39.4838615319558,0.673938410798244
43.0127621191915,19.6732043210734,-39.6188972655854,0.673063258704111
43.219678700773,19.6562189081624,-39.7540544058978,0.672185393247354
43.4275906723183,19.6391368689997,-39.8893300543366,0.671304840176012
